SECURITY_ID,INSTRUMENT,UNDERLYING_SYMBOL,SYMBOL_NAME,DISPLAY_NAME,LOT_SIZE,SM_EXPIRY_DATE,STRIKE_PRICE,OPTION_TYPE
55655,OPTIDX,NIFTY,NIFTY-Jun2030-37500-PE,NIFTY 25 JUN 37500 PUT,65.0,2030-06-25,37500.0,PE
55656,OPTIDX,NIFTY,NIFTY-Jun2030-40500-CE,NIFTY 25 JUN 40500 CALL,65.0,2030-06-25,40500.0,CE
55657,OPTIDX,NIFTY,NIFTY-Jun2030-40500-PE,NIFTY 25 JUN 40500 PUT,65.0,2030-06-25,40500.0,PE
55658,OPTIDX,NIFTY,NIFTY-Jun2030-42000-CE,NIFTY 25 JUN 42000 CALL,65.0,2030-06-25,42000.0,CE
55659,OPTIDX,NIFTY,NIFTY-Jun2030-42000-PE,NIFTY 25 JUN 42000 PUT,65.0,2030-06-25,42000.0,PE
55660,OPTIDX,NIFTY,NIFTY-Jun2030-43500-CE,NIFTY 25 JUN 43500 CALL,65.0,2030-06-25,43500.0,CE
55661,OPTIDX,NIFTY,NIFTY-Jun2030-43500-PE,NIFTY 25 JUN 43500 PUT,65.0,2030-06-25,43500.0,PE
55662,OPTIDX,NIFTY,NIFTY-Jun2030-45000-CE,NIFTY 25 JUN 45000 CALL,65.0,2030-06-25,45000.0,CE
55663,OPTIDX,NIFTY,NIFTY-Jun2030-45000-PE,NIFTY 25 JUN 45000 PUT,65.0,2030-06-25,45000.0,PE
55667,OPTIDX,NIFTY,NIFTY-Jun2030-46500-CE,NIFTY 25 JUN 46500 CALL,65.0,2030-06-25,46500.0,CE
55669,OPTIDX,NIFTY,NIFTY-Jun2030-46500-PE,NIFTY 25 JUN 46500 PUT,65.0,2030-06-25,46500.0,PE
55672,OPTIDX,NIFTY,NIFTY-Dec2030-3000-CE,NIFTY 31 DEC 3000 CALL,65.0,2030-12-31,3000.0,CE
55673,OPTIDX,NIFTY,NIFTY-Dec2030-3000-PE,NIFTY 31 DEC 3000 PUT,65.0,2030-12-31,3000.0,PE
55674,OPTIDX,NIFTY,NIFTY-Dec2030-4500-CE,NIFTY 31 DEC 4500 CALL,65.0,2030-12-31,4500.0,CE
55675,OPTIDX,NIFTY,NIFTY-Dec2030-4500-PE,NIFTY 31 DEC 4500 PUT,65.0,2030-12-31,4500.0,PE
55676,OPTIDX,NIFTY,NIFTY-Dec2030-6000-CE,NIFTY 31 DEC 6000 CALL,65.0,2030-12-31,6000.0,CE
55677,OPTIDX,NIFTY,NIFTY-Dec2030-6000-PE,NIFTY 31 DEC 6000 PUT,65.0,2030-12-31,6000.0,PE
55678,OPTIDX,NIFTY,NIFTY-Dec2030-7500-CE,NIFTY 31 DEC 7500 CALL,65.0,2030-12-31,7500.0,CE
55679,OPTIDX,NIFTY,NIFTY-Dec2030-7500-PE,NIFTY 31 DEC 7500 PUT,65.0,2030-12-31,7500.0,PE
55680,OPTIDX,NIFTY,NIFTY-Dec2030-9000-CE,NIFTY 31 DEC 9000 CALL,65.0,2030-12-31,9000.0,CE
55681,OPTIDX,NIFTY,NIFTY-Dec2030-9000-PE,NIFTY 31 DEC 9000 PUT,65.0,2030-12-31,9000.0,PE
55682,OPTIDX,NIFTY,NIFTY-Dec2030-10500-CE,NIFTY 31 DEC 10500 CALL,65.0,2030-12-31,10500.0,CE
55683,OPTIDX,NIFTY,NIFTY-Dec2030-10500-PE,NIFTY 31 DEC 10500 PUT,65.0,2030-12-31,10500.0,PE
55684,OPTIDX,NIFTY,NIFTY-Dec2030-12000-CE,NIFTY 31 DEC 12000 CALL,65.0,2030-12-31,12000.0,CE
55685,OPTIDX,NIFTY,NIFTY-Dec2030-12000-PE,NIFTY 31 DEC 12000 PUT,65.0,2030-12-31,12000.0,PE
55690,OPTIDX,NIFTY,NIFTY-Dec2030-13500-CE,NIFTY 31 DEC 13500 CALL,65.0,2030-12-31,13500.0,CE
55691,OPTIDX,NIFTY,NIFTY-Dec2030-13500-PE,NIFTY 31 DEC 13500 PUT,65.0,2030-12-31,13500.0,PE
55694,OPTIDX,NIFTY,NIFTY-Dec2030-15000-CE,NIFTY 31 DEC 15000 CALL,65.0,2030-12-31,15000.0,CE
55695,OPTIDX,NIFTY,NIFTY-Dec2030-15000-PE,NIFTY 31 DEC 15000 PUT,65.0,2030-12-31,15000.0,PE
55696,OPTIDX,NIFTY,NIFTY-Dec2030-16500-CE,NIFTY 31 DEC 16500 CALL,65.0,2030-12-31,16500.0,CE
55697,OPTIDX,NIFTY,NIFTY-Dec2030-16500-PE,NIFTY 31 DEC 16500 PUT,65.0,2030-12-31,16500.0,PE
55698,OPTIDX,NIFTY,NIFTY-Dec2030-18000-CE,NIFTY 31 DEC 18000 CALL,65.0,2030-12-31,18000.0,CE
55699,OPTIDX,NIFTY,NIFTY-Dec2030-18000-PE,NIFTY 31 DEC 18000 PUT,65.0,2030-12-31,18000.0,PE
55700,OPTIDX,NIFTY,NIFTY-Dec2030-19500-CE,NIFTY 31 DEC 19500 CALL,65.0,2030-12-31,19500.0,CE
55701,OPTIDX,NIFTY,NIFTY-Dec2030-19500-PE,NIFTY 31 DEC 19500 PUT,65.0,2030-12-31,19500.0,PE
55702,OPTIDX,NIFTY,NIFTY-Dec2030-21000-CE,NIFTY 31 DEC 21000 CALL,65.0,2030-12-31,21000.0,CE
55703,OPTIDX,NIFTY,NIFTY-Dec2030-21000-PE,NIFTY 31 DEC 21000 PUT,65.0,2030-12-31,21000.0,PE
55704,OPTIDX,NIFTY,NIFTY-Dec2030-22500-CE,NIFTY 31 DEC 22500 CALL,65.0,2030-12-31,22500.0,CE
55705,OPTIDX,NIFTY,NIFTY-Dec2030-22500-PE,NIFTY 31 DEC 22500 PUT,65.0,2030-12-31,22500.0,PE
55754,OPTIDX,NIFTY,NIFTY-Dec2030-24000-CE,NIFTY 31 DEC 24000 CALL,65.0,2030-12-31,24000.0,CE
55755,OPTIDX,NIFTY,NIFTY-Dec2030-24000-PE,NIFTY 31 DEC 24000 PUT,65.0,2030-12-31,24000.0,PE
55756,OPTIDX,NIFTY,NIFTY-Dec2030-25500-CE,NIFTY 31 DEC 25500 CALL,65.0,2030-12-31,25500.0,CE
55757,OPTIDX,NIFTY,NIFTY-Dec2030-25500-PE,NIFTY 31 DEC 25500 PUT,65.0,2030-12-31,25500.0,PE
55758,OPTIDX,NIFTY,NIFTY-Dec2030-27000-CE,NIFTY 31 DEC 27000 CALL,65.0,2030-12-31,27000.0,CE
55759,OPTIDX,NIFTY,NIFTY-Dec2030-27000-PE,NIFTY 31 DEC 27000 PUT,65.0,2030-12-31,27000.0,PE
55760,OPTIDX,NIFTY,NIFTY-Dec2030-28500-CE,NIFTY 31 DEC 28500 CALL,65.0,2030-12-31,28500.0,CE
55761,OPTIDX,NIFTY,NIFTY-Dec2030-28500-PE,NIFTY 31 DEC 28500 PUT,65.0,2030-12-31,28500.0,PE
55762,OPTIDX,NIFTY,NIFTY-Dec2030-30000-CE,NIFTY 31 DEC 30000 CALL,65.0,2030-12-31,30000.0,CE
55763,OPTIDX,NIFTY,NIFTY-Dec2030-30000-PE,NIFTY 31 DEC 30000 PUT,65.0,2030-12-31,30000.0,PE
55764,OPTIDX,NIFTY,NIFTY-Dec2030-31500-CE,NIFTY 31 DEC 31500 CALL,65.0,2030-12-31,31500.0,CE
55765,OPTIDX,NIFTY,NIFTY-Dec2030-31500-PE,NIFTY 31 DEC 31500 PUT,65.0,2030-12-31,31500.0,PE
55766,OPTIDX,NIFTY,NIFTY-Dec2030-33000-CE,NIFTY 31 DEC 33000 CALL,65.0,2030-12-31,33000.0,CE
55767,OPTIDX,NIFTY,NIFTY-Dec2030-33000-PE,NIFTY 31 DEC 33000 PUT,65.0,2030-12-31,33000.0,PE
55770,OPTIDX,NIFTY,NIFTY-Dec2030-34500-CE,NIFTY 31 DEC 34500 CALL,65.0,2030-12-31,34500.0,CE
55771,OPTIDX,NIFTY,NIFTY-Dec2030-34500-PE,NIFTY 31 DEC 34500 PUT,65.0,2030-12-31,34500.0,PE
55772,OPTIDX,NIFTY,NIFTY-Dec2030-36000-CE,NIFTY 31 DEC 36000 CALL,65.0,2030-12-31,36000.0,CE
55773,OPTIDX,NIFTY,NIFTY-Dec2030-36000-PE,NIFTY 31 DEC 36000 PUT,65.0,2030-12-31,36000.0,PE
55774,OPTIDX,NIFTY,NIFTY-Dec2030-37500-CE,NIFTY 31 DEC 37500 CALL,65.0,2030-12-31,37500.0,CE
55775,OPTIDX,NIFTY,NIFTY-Dec2030-37500-PE,NIFTY 31 DEC 37500 PUT,65.0,2030-12-31,37500.0,PE
55776,OPTIDX,NIFTY,NIFTY-Dec2030-39000-CE,NIFTY 31 DEC 39000 CALL,65.0,2030-12-31,39000.0,CE
55777,OPTIDX,NIFTY,NIFTY-Dec2030-39000-PE,NIFTY 31 DEC 39000 PUT,65.0,2030-12-31,39000.0,PE
55778,OPTIDX,NIFTY,NIFTY-Dec2030-40500-CE,NIFTY 31 DEC 40500 CALL,65.0,2030-12-31,40500.0,CE
55779,OPTIDX,NIFTY,NIFTY-Dec2030-40500-PE,NIFTY 31 DEC 40500 PUT,65.0,2030-12-31,40500.0,PE
55780,OPTIDX,NIFTY,NIFTY-Dec2030-42000-CE,NIFTY 31 DEC 42000 CALL,65.0,2030-12-31,42000.0,CE
55781,OPTIDX,NIFTY,NIFTY-Dec2030-42000-PE,NIFTY 31 DEC 42000 PUT,65.0,2030-12-31,42000.0,PE
55782,OPTIDX,NIFTY,NIFTY-Dec2030-43500-CE,NIFTY 31 DEC 43500 CALL,65.0,2030-12-31,43500.0,CE
55783,OPTIDX,NIFTY,NIFTY-Dec2030-43500-PE,NIFTY 31 DEC 43500 PUT,65.0,2030-12-31,43500.0,PE
55784,OPTIDX,NIFTY,NIFTY-Dec2030-45000-CE,NIFTY 31 DEC 45000 CALL,65.0,2030-12-31,45000.0,CE
55785,OPTIDX,NIFTY,NIFTY-Dec2030-45000-PE,NIFTY 31 DEC 45000 PUT,65.0,2030-12-31,45000.0,PE
55786,OPTIDX,NIFTY,NIFTY-Dec2030-46500-CE,NIFTY 31 DEC 46500 CALL,65.0,2030-12-31,46500.0,CE
55787,OPTIDX,NIFTY,NIFTY-Dec2030-46500-PE,NIFTY 31 DEC 46500 PUT,65.0,2030-12-31,46500.0,PE
55974,OPTIDX,NIFTY,NIFTY-Aug2026-29250-CE,NIFTY 04 AUG 29250 CALL,65.0,2026-08-04,29250.0,CE
55975,OPTIDX,NIFTY,NIFTY-Aug2026-29250-PE,NIFTY 04 AUG 29250 PUT,65.0,2026-08-04,29250.0,PE
56464,OPTIDX,NIFTY,NIFTY-Aug2026-29300-CE,NIFTY 04 AUG 29300 CALL,65.0,2026-08-04,29300.0,CE
56465,OPTIDX,NIFTY,NIFTY-Aug2026-29300-PE,NIFTY 04 AUG 29300 PUT,65.0,2026-08-04,29300.0,PE
57673,OPTIDX,NIFTY,NIFTY-Aug2026-29200-CE,NIFTY 25 AUG 29200 CALL,65.0,2026-08-25,29200.0,CE
57674,OPTIDX,NIFTY,NIFTY-Aug2026-29200-PE,NIFTY 25 AUG 29200 PUT,65.0,2026-08-25,29200.0,PE
57675,OPTIDX,NIFTY,NIFTY-Aug2026-29250-CE,NIFTY 25 AUG 29250 CALL,65.0,2026-08-25,29250.0,CE
57676,OPTIDX,NIFTY,NIFTY-Aug2026-29250-PE,NIFTY 25 AUG 29250 PUT,65.0,2026-08-25,29250.0,PE
58506,OPTIDX,NIFTY,NIFTY-Aug2026-29400-CE,NIFTY 25 AUG 29400 CALL,65.0,2026-08-25,29400.0,CE
58507,OPTIDX,NIFTY,NIFTY-Aug2026-29400-PE,NIFTY 25 AUG 29400 PUT,65.0,2026-08-25,29400.0,PE
58628,OPTIDX,NIFTY,NIFTY-Dec2026-12000-CE,NIFTY 29 DEC 12000 CALL,65.0,2026-12-29,12000.0,CE
58629,OPTIDX,NIFTY,NIFTY-Dec2026-12000-PE,NIFTY 29 DEC 12000 PUT,65.0,2026-12-29,12000.0,PE
58631,OPTIDX,NIFTY,NIFTY-Dec2026-13000-PE,NIFTY 29 DEC 13000 PUT,65.0,2026-12-29,13000.0,PE
58633,OPTIDX,NIFTY,NIFTY-Dec2026-14000-PE,NIFTY 29 DEC 14000 PUT,65.0,2026-12-29,14000.0,PE
58634,OPTIDX,NIFTY,NIFTY-Dec2026-15000-CE,NIFTY 29 DEC 15000 CALL,65.0,2026-12-29,15000.0,CE
58635,OPTIDX,NIFTY,NIFTY-Dec2026-15000-PE,NIFTY 29 DEC 15000 PUT,65.0,2026-12-29,15000.0,PE
58636,OPTIDX,NIFTY,NIFTY-Dec2026-16000-CE,NIFTY 29 DEC 16000 CALL,65.0,2026-12-29,16000.0,CE
58637,OPTIDX,NIFTY,NIFTY-Dec2026-16000-PE,NIFTY 29 DEC 16000 PUT,65.0,2026-12-29,16000.0,PE
58639,OPTIDX,NIFTY,NIFTY-Dec2026-17000-PE,NIFTY 29 DEC 17000 PUT,65.0,2026-12-29,17000.0,PE
58640,OPTIDX,NIFTY,NIFTY-Dec2026-18000-CE,NIFTY 29 DEC 18000 CALL,65.0,2026-12-29,18000.0,CE
58641,OPTIDX,NIFTY,NIFTY-Dec2026-18000-PE,NIFTY 29 DEC 18000 PUT,65.0,2026-12-29,18000.0,PE
58642,OPTIDX,NIFTY,NIFTY-Dec2026-19000-CE,NIFTY 29 DEC 19000 CALL,65.0,2026-12-29,19000.0,CE
58643,OPTIDX,NIFTY,NIFTY-Dec2026-19000-PE,NIFTY 29 DEC 19000 PUT,65.0,2026-12-29,19000.0,PE
58644,OPTIDX,NIFTY,NIFTY-Dec2026-20000-CE,NIFTY 29 DEC 20000 CALL,65.0,2026-12-29,20000.0,CE
58645,OPTIDX,NIFTY,NIFTY-Dec2026-20000-PE,NIFTY 29 DEC 20000 PUT,65.0,2026-12-29,20000.0,PE
58646,OPTIDX,NIFTY,NIFTY-Dec2026-21000-CE,NIFTY 29 DEC 21000 CALL,65.0,2026-12-29,21000.0,CE
58647,OPTIDX,NIFTY,NIFTY-Dec2026-21000-PE,NIFTY 29 DEC 21000 PUT,65.0,2026-12-29,21000.0,PE
58648,OPTIDX,NIFTY,NIFTY-Dec2026-22000-CE,NIFTY 29 DEC 22000 CALL,65.0,2026-12-29,22000.0,CE
58649,OPTIDX,NIFTY,NIFTY-Dec2026-22000-PE,NIFTY 29 DEC 22000 PUT,65.0,2026-12-29,22000.0,PE
59064,OPTIDX,NIFTY,NIFTY-Dec2026-39000-CE,NIFTY 29 DEC 39000 CALL,65.0,2026-12-29,39000.0,CE
59065,OPTIDX,NIFTY,NIFTY-Dec2026-39000-PE,NIFTY 29 DEC 39000 PUT,65.0,2026-12-29,39000.0,PE
59066,OPTIDX,NIFTY,NIFTY-Jun2027-39000-CE,NIFTY 29 JUN 39000 CALL,65.0,2027-06-29,39000.0,CE
59067,OPTIDX,NIFTY,NIFTY-Jun2027-39000-PE,NIFTY 29 JUN 39000 PUT,65.0,2027-06-29,39000.0,PE
59068,OPTIDX,NIFTY,NIFTY-Dec2027-39000-CE,NIFTY 28 DEC 39000 CALL,65.0,2027-12-28,39000.0,CE
59069,OPTIDX,NIFTY,NIFTY-Dec2027-39000-PE,NIFTY 28 DEC 39000 PUT,65.0,2027-12-28,39000.0,PE
59070,OPTIDX,NIFTY,NIFTY-Jun2028-39000-CE,NIFTY 27 JUN 39000 CALL,65.0,2028-06-27,39000.0,CE
59071,OPTIDX,NIFTY,NIFTY-Jun2028-39000-PE,NIFTY 27 JUN 39000 PUT,65.0,2028-06-27,39000.0,PE
59072,OPTIDX,NIFTY,NIFTY-Dec2028-39000-CE,NIFTY 26 DEC 39000 CALL,65.0,2028-12-26,39000.0,CE
59073,OPTIDX,NIFTY,NIFTY-Dec2028-39000-PE,NIFTY 26 DEC 39000 PUT,65.0,2028-12-26,39000.0,PE
60872,OPTIDX,NIFTY,NIFTY-Jun2030-12000-CE,NIFTY 25 JUN 12000 CALL,65.0,2030-06-25,12000.0,CE
60877,OPTIDX,NIFTY,NIFTY-Jun2030-12000-PE,NIFTY 25 JUN 12000 PUT,65.0,2030-06-25,12000.0,PE
60886,OPTIDX,NIFTY,NIFTY-Jun2030-15000-CE,NIFTY 25 JUN 15000 CALL,65.0,2030-06-25,15000.0,CE
60887,OPTIDX,NIFTY,NIFTY-Jun2030-15000-PE,NIFTY 25 JUN 15000 PUT,65.0,2030-06-25,15000.0,PE
60892,OPTIDX,NIFTY,NIFTY-Jun2030-18000-CE,NIFTY 25 JUN 18000 CALL,65.0,2030-06-25,18000.0,CE
60893,OPTIDX,NIFTY,NIFTY-Jun2030-18000-PE,NIFTY 25 JUN 18000 PUT,65.0,2030-06-25,18000.0,PE
60898,OPTIDX,NIFTY,NIFTY-Jun2030-21000-CE,NIFTY 25 JUN 21000 CALL,65.0,2030-06-25,21000.0,CE
60899,OPTIDX,NIFTY,NIFTY-Jun2030-21000-PE,NIFTY 25 JUN 21000 PUT,65.0,2030-06-25,21000.0,PE
60904,OPTIDX,NIFTY,NIFTY-Jun2030-24000-CE,NIFTY 25 JUN 24000 CALL,65.0,2030-06-25,24000.0,CE
60905,OPTIDX,NIFTY,NIFTY-Jun2030-24000-PE,NIFTY 25 JUN 24000 PUT,65.0,2030-06-25,24000.0,PE
60910,OPTIDX,NIFTY,NIFTY-Jun2030-27000-CE,NIFTY 25 JUN 27000 CALL,65.0,2030-06-25,27000.0,CE
60911,OPTIDX,NIFTY,NIFTY-Jun2030-27000-PE,NIFTY 25 JUN 27000 PUT,65.0,2030-06-25,27000.0,PE
60933,OPTIDX,NIFTY,NIFTY-Aug2026-18650-CE,NIFTY 25 AUG 18650 CALL,65.0,2026-08-25,18650.0,CE
60934,OPTIDX,NIFTY,NIFTY-Aug2026-18650-PE,NIFTY 25 AUG 18650 PUT,65.0,2026-08-25,18650.0,PE
60936,OPTIDX,NIFTY,NIFTY-Jun2030-30000-CE,NIFTY 25 JUN 30000 CALL,65.0,2030-06-25,30000.0,CE
60938,OPTIDX,NIFTY,NIFTY-Aug2026-18700-CE,NIFTY 25 AUG 18700 CALL,65.0,2026-08-25,18700.0,CE
60939,OPTIDX,NIFTY,NIFTY-Jun2030-30000-PE,NIFTY 25 JUN 30000 PUT,65.0,2030-06-25,30000.0,PE
60940,OPTIDX,NIFTY,NIFTY-Aug2026-18700-PE,NIFTY 25 AUG 18700 PUT,65.0,2026-08-25,18700.0,PE
60941,OPTIDX,NIFTY,NIFTY-Aug2026-18750-CE,NIFTY 25 AUG 18750 CALL,65.0,2026-08-25,18750.0,CE
60942,OPTIDX,NIFTY,NIFTY-Aug2026-18750-PE,NIFTY 25 AUG 18750 PUT,65.0,2026-08-25,18750.0,PE
60943,OPTIDX,NIFTY,NIFTY-Aug2026-18800-CE,NIFTY 25 AUG 18800 CALL,65.0,2026-08-25,18800.0,CE
60944,OPTIDX,NIFTY,NIFTY-Jun2030-33000-CE,NIFTY 25 JUN 33000 CALL,65.0,2030-06-25,33000.0,CE
60945,OPTIDX,NIFTY,NIFTY-Jun2030-33000-PE,NIFTY 25 JUN 33000 PUT,65.0,2030-06-25,33000.0,PE
60946,OPTIDX,NIFTY,NIFTY-Aug2026-18800-PE,NIFTY 25 AUG 18800 PUT,65.0,2026-08-25,18800.0,PE
60947,OPTIDX,NIFTY,NIFTY-Aug2026-18850-CE,NIFTY 25 AUG 18850 CALL,65.0,2026-08-25,18850.0,CE
60948,OPTIDX,NIFTY,NIFTY-Aug2026-18850-PE,NIFTY 25 AUG 18850 PUT,65.0,2026-08-25,18850.0,PE
60949,OPTIDX,NIFTY,NIFTY-Aug2026-18900-CE,NIFTY 25 AUG 18900 CALL,65.0,2026-08-25,18900.0,CE
60950,OPTIDX,NIFTY,NIFTY-Jun2030-36000-CE,NIFTY 25 JUN 36000 CALL,65.0,2030-06-25,36000.0,CE
60951,OPTIDX,NIFTY,NIFTY-Jun2030-36000-PE,NIFTY 25 JUN 36000 PUT,65.0,2030-06-25,36000.0,PE
60952,OPTIDX,NIFTY,NIFTY-Aug2026-18900-PE,NIFTY 25 AUG 18900 PUT,65.0,2026-08-25,18900.0,PE
60953,OPTIDX,NIFTY,NIFTY-Aug2026-18950-CE,NIFTY 25 AUG 18950 CALL,65.0,2026-08-25,18950.0,CE
60954,OPTIDX,NIFTY,NIFTY-Aug2026-18950-PE,NIFTY 25 AUG 18950 PUT,65.0,2026-08-25,18950.0,PE
60955,OPTIDX,NIFTY,NIFTY-Aug2026-19000-CE,NIFTY 25 AUG 19000 CALL,65.0,2026-08-25,19000.0,CE
60956,OPTIDX,NIFTY,NIFTY-Aug2026-19000-PE,NIFTY 25 AUG 19000 PUT,65.0,2026-08-25,19000.0,PE
60957,OPTIDX,NIFTY,NIFTY-Aug2026-19050-CE,NIFTY 25 AUG 19050 CALL,65.0,2026-08-25,19050.0,CE
60958,OPTIDX,NIFTY,NIFTY-Jun2030-39000-CE,NIFTY 25 JUN 39000 CALL,65.0,2030-06-25,39000.0,CE
60959,OPTIDX,NIFTY,NIFTY-Jun2030-39000-PE,NIFTY 25 JUN 39000 PUT,65.0,2030-06-25,39000.0,PE
60960,OPTIDX,NIFTY,NIFTY-Aug2026-19050-PE,NIFTY 25 AUG 19050 PUT,65.0,2026-08-25,19050.0,PE
60961,OPTIDX,NIFTY,NIFTY-Aug2026-19100-CE,NIFTY 25 AUG 19100 CALL,65.0,2026-08-25,19100.0,CE
60962,OPTIDX,NIFTY,NIFTY-Aug2026-19100-PE,NIFTY 25 AUG 19100 PUT,65.0,2026-08-25,19100.0,PE
60963,OPTIDX,NIFTY,NIFTY-Aug2026-19150-CE,NIFTY 25 AUG 19150 CALL,65.0,2026-08-25,19150.0,CE
60964,OPTIDX,NIFTY,NIFTY-Aug2026-19150-PE,NIFTY 25 AUG 19150 PUT,65.0,2026-08-25,19150.0,PE
60965,OPTIDX,NIFTY,NIFTY-Aug2026-19200-CE,NIFTY 25 AUG 19200 CALL,65.0,2026-08-25,19200.0,CE
60966,OPTIDX,NIFTY,NIFTY-Aug2026-19200-PE,NIFTY 25 AUG 19200 PUT,65.0,2026-08-25,19200.0,PE
60969,OPTIDX,NIFTY,NIFTY-Aug2026-19250-CE,NIFTY 25 AUG 19250 CALL,65.0,2026-08-25,19250.0,CE
60970,OPTIDX,NIFTY,NIFTY-Aug2026-19250-PE,NIFTY 25 AUG 19250 PUT,65.0,2026-08-25,19250.0,PE
60971,OPTIDX,NIFTY,NIFTY-Aug2026-19300-CE,NIFTY 25 AUG 19300 CALL,65.0,2026-08-25,19300.0,CE
60972,OPTIDX,NIFTY,NIFTY-Aug2026-19300-PE,NIFTY 25 AUG 19300 PUT,65.0,2026-08-25,19300.0,PE
60973,OPTIDX,NIFTY,NIFTY-Aug2026-19350-CE,NIFTY 25 AUG 19350 CALL,65.0,2026-08-25,19350.0,CE
60976,OPTIDX,NIFTY,NIFTY-Aug2026-19350-PE,NIFTY 25 AUG 19350 PUT,65.0,2026-08-25,19350.0,PE
60977,OPTIDX,NIFTY,NIFTY-Aug2026-19400-CE,NIFTY 25 AUG 19400 CALL,65.0,2026-08-25,19400.0,CE
60978,OPTIDX,NIFTY,NIFTY-Aug2026-19400-PE,NIFTY 25 AUG 19400 PUT,65.0,2026-08-25,19400.0,PE
60979,OPTIDX,NIFTY,NIFTY-Aug2026-19450-CE,NIFTY 25 AUG 19450 CALL,65.0,2026-08-25,19450.0,CE
60980,OPTIDX,NIFTY,NIFTY-Aug2026-19450-PE,NIFTY 25 AUG 19450 PUT,65.0,2026-08-25,19450.0,PE
60981,OPTIDX,NIFTY,NIFTY-Aug2026-19500-CE,NIFTY 25 AUG 19500 CALL,65.0,2026-08-25,19500.0,CE
60982,OPTIDX,NIFTY,NIFTY-Aug2026-19500-PE,NIFTY 25 AUG 19500 PUT,65.0,2026-08-25,19500.0,PE
60983,OPTIDX,NIFTY,NIFTY-Aug2026-19550-CE,NIFTY 25 AUG 19550 CALL,65.0,2026-08-25,19550.0,CE
60984,OPTIDX,NIFTY,NIFTY-Aug2026-19550-PE,NIFTY 25 AUG 19550 PUT,65.0,2026-08-25,19550.0,PE
60985,OPTIDX,NIFTY,NIFTY-Aug2026-19600-CE,NIFTY 25 AUG 19600 CALL,65.0,2026-08-25,19600.0,CE
60986,OPTIDX,NIFTY,NIFTY-Aug2026-19600-PE,NIFTY 25 AUG 19600 PUT,65.0,2026-08-25,19600.0,PE
60987,OPTIDX,NIFTY,NIFTY-Aug2026-19650-CE,NIFTY 25 AUG 19650 CALL,65.0,2026-08-25,19650.0,CE
60994,OPTIDX,NIFTY,NIFTY-Aug2026-19650-PE,NIFTY 25 AUG 19650 PUT,65.0,2026-08-25,19650.0,PE
60995,OPTIDX,NIFTY,NIFTY-Aug2026-19700-CE,NIFTY 25 AUG 19700 CALL,65.0,2026-08-25,19700.0,CE
60996,OPTIDX,NIFTY,NIFTY-Aug2026-19700-PE,NIFTY 25 AUG 19700 PUT,65.0,2026-08-25,19700.0,PE
60997,OPTIDX,NIFTY,NIFTY-Aug2026-19750-CE,NIFTY 25 AUG 19750 CALL,65.0,2026-08-25,19750.0,CE
61002,OPTIDX,NIFTY,NIFTY-Aug2026-19750-PE,NIFTY 25 AUG 19750 PUT,65.0,2026-08-25,19750.0,PE
61003,OPTIDX,NIFTY,NIFTY-Aug2026-19800-CE,NIFTY 25 AUG 19800 CALL,65.0,2026-08-25,19800.0,CE
61008,OPTIDX,NIFTY,NIFTY-Aug2026-19800-PE,NIFTY 25 AUG 19800 PUT,65.0,2026-08-25,19800.0,PE
61009,OPTIDX,NIFTY,NIFTY-Aug2026-19850-CE,NIFTY 25 AUG 19850 CALL,65.0,2026-08-25,19850.0,CE
61010,OPTIDX,NIFTY,NIFTY-Aug2026-19850-PE,NIFTY 25 AUG 19850 PUT,65.0,2026-08-25,19850.0,PE
61011,OPTIDX,NIFTY,NIFTY-Aug2026-19900-CE,NIFTY 25 AUG 19900 CALL,65.0,2026-08-25,19900.0,CE
61012,OPTIDX,NIFTY,NIFTY-Aug2026-19900-PE,NIFTY 25 AUG 19900 PUT,65.0,2026-08-25,19900.0,PE
61013,OPTIDX,NIFTY,NIFTY-Aug2026-19950-CE,NIFTY 25 AUG 19950 CALL,65.0,2026-08-25,19950.0,CE
61015,OPTIDX,NIFTY,NIFTY-Aug2026-19950-PE,NIFTY 25 AUG 19950 PUT,65.0,2026-08-25,19950.0,PE
61016,OPTIDX,NIFTY,NIFTY-Aug2026-20000-CE,NIFTY 25 AUG 20000 CALL,65.0,2026-08-25,20000.0,CE
61017,OPTIDX,NIFTY,NIFTY-Aug2026-20000-PE,NIFTY 25 AUG 20000 PUT,65.0,2026-08-25,20000.0,PE
61018,OPTIDX,NIFTY,NIFTY-Aug2026-20050-CE,NIFTY 25 AUG 20050 CALL,65.0,2026-08-25,20050.0,CE
61019,OPTIDX,NIFTY,NIFTY-Aug2026-20050-PE,NIFTY 25 AUG 20050 PUT,65.0,2026-08-25,20050.0,PE
61020,OPTIDX,NIFTY,NIFTY-Aug2026-20100-CE,NIFTY 25 AUG 20100 CALL,65.0,2026-08-25,20100.0,CE
61026,OPTIDX,NIFTY,NIFTY-Aug2026-20100-PE,NIFTY 25 AUG 20100 PUT,65.0,2026-08-25,20100.0,PE
61027,OPTIDX,NIFTY,NIFTY-Aug2026-20150-CE,NIFTY 25 AUG 20150 CALL,65.0,2026-08-25,20150.0,CE
61032,OPTIDX,NIFTY,NIFTY-Aug2026-20150-PE,NIFTY 25 AUG 20150 PUT,65.0,2026-08-25,20150.0,PE
61033,OPTIDX,NIFTY,NIFTY-Aug2026-20200-CE,NIFTY 25 AUG 20200 CALL,65.0,2026-08-25,20200.0,CE
